project,hash,date,contributed_cves,contributing
candlepin/candlepin,c6ff04dc74228e443499b62566d7dce96534e120,2010-06-11 17:27:20-03:00,0,0
candlepin/candlepin,fcab2d487d63bbdbfc9fe5e1d6ba02f89aa72215,2010-06-18 12:49:24-03:00,0,0
candlepin/candlepin,811c2cfb4599d31f9de17efccf41ad1b4e841952,2010-06-25 12:30:54-04:00,0,0
candlepin/candlepin,9ffc1d26cdc15e90d4a8c481924c26d291805605,2010-06-29 07:29:13-04:00,0,0
candlepin/candlepin,57e034389cb514c50ac068e18b3a197bd0e89010,2010-06-30 13:48:19-03:00,0,0
candlepin/candlepin,863822acddd2a7b1ee0b90ce597be33816fde71c,2010-06-30 14:02:00-04:00,0,0
candlepin/candlepin,f8772659d75f3c7b15bb047423b9f41e63fcfeb2,2010-07-02 18:03:23-03:00,0,0
candlepin/candlepin,9a43666015a9e55646015381149bc2508232b087,2010-07-06 10:30:55-03:00,0,0
candlepin/candlepin,5dc5bc82372ba535b3b7c4f15f9f3ac2b6619e63,2010-07-20 10:47:10-03:00,0,0
candlepin/candlepin,5d85fd5d353fbe8b4733ef213ea55ec9cb217a7f,2010-07-23 14:32:11-04:00,0,0
candlepin/candlepin,6933258f9e2fb1bf61baa32e128f484ec372a7ac,2010-07-29 19:25:12-03:00,0,0
candlepin/candlepin,39367b707e24434b05bb70cb4e315b8187355234,2010-07-30 14:44:12-04:00,0,0
candlepin/candlepin,9e74709831fba0e8689ae6e98549e8cb4672ab66,2010-08-13 15:10:11-03:00,0,0
candlepin/candlepin,d71e3bec84b7f1ea7186cbeeab48031fa73e9338,2010-08-19 12:54:45-04:00,0,0
candlepin/candlepin,8ff44a7723051a2e2d3e57d5f3479ea4d966d626,2010-08-28 09:35:44-03:00,0,0
candlepin/candlepin,d76559bd50c7f69306a57b507a19bb4ed7d9624d,2010-09-13 15:44:30-03:00,0,0
candlepin/candlepin,89ccf0cada28aeb0244f02e5ba14cd56ee241795,2010-09-15 11:14:42-04:00,0,0
candlepin/candlepin,fe4ed3057681bd2b9a25dac1641b22ff9c553539,2010-09-17 13:25:05-04:00,0,0
candlepin/candlepin,0be33719c3086a9114f3a6e89fcf641069ba76e9,2010-09-20 13:58:04-03:00,0,0
candlepin/candlepin,15fa99c0a4ec55081b24e3864be5b9ab54805fc1,2010-09-20 13:31:30-04:00,0,0
candlepin/candlepin,0ae89a687e9170bfb33b813ba080ce374b9d420c,2010-09-21 16:42:42-03:00,0,0
candlepin/candlepin,9a2ed63d840e8d5ad2e62e47b1ad2c2f619a8b13,2010-09-24 14:36:01-03:00,0,0
candlepin/candlepin,d371976f4cd59a6a63fd3469c91b0bd3cd10328c,2010-10-22 09:34:55-03:00,0,0
candlepin/candlepin,90c7fa2cb6bb9d5a6c07f5c753c93cce1e0db9ec,2010-11-16 14:43:07-05:00,0,0
candlepin/candlepin,0f8b69ddbf5f34d34dd57df7a5d4e1e35be1889a,2010-12-03 09:32:46-05:00,0,0
candlepin/candlepin,460ca86ebe9aab55df10ce38649b7a868e405c76,2010-12-10 14:35:19-04:00,0,0
candlepin/candlepin,c72f72a011d198a73fd8e30aa86989ac5d1b3a61,2010-12-10 14:43:48-04:00,0,0
candlepin/candlepin,0784ac39b4ed3907c6cf12984d753323fa9ea097,2010-12-10 16:16:38-05:00,0,0
candlepin/candlepin,23d636ce4ea40e1aee6ee9a64f9951a8c1a32971,2010-12-17 13:39:36-05:00,0,0
candlepin/candlepin,5ea627a2b948b59e5a079067e0b46ac15526bf9b,2011-01-18 16:32:00-04:00,0,0
candlepin/candlepin,8cd5a42ac20450e748dab835ee14132eb86f8607,2011-01-27 15:45:17-04:00,0,0
candlepin/candlepin,8b4a872ff53d8d4efcfbc88be3faafcd54026766,2011-02-01 12:48:43-05:00,0,0
candlepin/candlepin,c0fbff474fae43aeb886bac645763f9eaab7cdb2,2011-02-14 14:25:33-05:00,0,0
candlepin/candlepin,f556d8088d6d3631c96af1e7a84facb6d6377e1c,2011-03-01 09:13:25-04:00,0,0
candlepin/candlepin,a0cf84f0713fe3cffe7bf426c1cc8a9ca63bfc0b,2011-03-03 11:27:14-05:00,0,0
candlepin/candlepin,216cf1ed62d78b29981690972e1a5865f2457ba3,2011-03-11 11:32:45-05:00,0,0
candlepin/candlepin,5ae72b16a54c49ed83710600fb47392b4140c0d2,2011-03-15 10:56:03-04:00,0,0
candlepin/candlepin,89495da5e7eb58f863acabce1188fe2d5320485f,2011-03-23 10:34:12-03:00,0,0
candlepin/candlepin,68d9cd7a0663cbe30d7ae31304a9298d319d395c,2011-03-28 12:56:57-04:00,0,0
candlepin/candlepin,4f37ba14cda67e68dc7cfd2e08ba695711d672ab,2011-05-05 12:56:24-04:00,0,0
candlepin/candlepin,0ea348bd84cabe8bba56c20b8ea2ed61dffd0304,2011-05-18 11:04:31-03:00,0,0
candlepin/candlepin,d3916a45ebfc5d2100f3e448ac6ae22bf93b9343,2011-05-25 10:16:14-04:00,0,0
candlepin/candlepin,2753b0991f60cd7abc47a628e82e2b56ff486d46,2011-06-02 15:08:38-04:00,0,0
candlepin/candlepin,39137899b01656dda79e53ebf6ffceb999e9169a,2011-06-07 11:46:13-03:00,0,0
candlepin/candlepin,fba807c89b1e2e028a33a6367b66ba8ec1548952,2011-06-14 11:05:36-03:00,0,0
candlepin/candlepin,08668f540df7f3a0a656d55c316d90ab422ea866,2011-06-15 10:51:28-04:00,0,0
candlepin/candlepin,2e375d495e58cf4ad58e0ca1772f473804e43367,2011-07-18 16:35:28-03:00,0,0
candlepin/candlepin,f43fa0fa67fef70b7aa04ee86b14be95fd9d9f97,2011-07-19 12:31:06-03:00,0,0
candlepin/candlepin,565a3e238e032abde83eed9fe4ad7fc1d46d95f6,2011-07-20 12:18:55-03:00,0,0
candlepin/candlepin,c7828d44c472e3f6d0309c36d4be4127285c4d19,2011-07-21 15:57:19-03:00,0,0
candlepin/candlepin,886f8834b9fef18d9eb645c99de752ac7ef280aa,2011-07-22 12:39:29-04:00,0,0
candlepin/candlepin,729f4245bb38132aebec6cc3a31e6b36be106a17,2011-08-08 15:36:01-04:00,0,0
candlepin/candlepin,d2b7e01b51ab4511228ab2264513034b2506227e,2011-08-29 11:28:32-03:00,0,0
candlepin/candlepin,4f101642d3a219d696686fc84a96074e3baee763,2011-09-27 12:06:57-03:00,0,0
candlepin/candlepin,9d38c154297e760839934fb8333b4e0a4a6a9af4,2011-10-03 13:24:54-04:00,0,0
candlepin/candlepin,f0bf3f722c1810d8920d65fa8c7606c5ef3cdb1e,2011-10-07 10:12:12-04:00,0,0
candlepin/candlepin,b4164a411c2c3a5b83205fb21de0aaa6fc96266e,2011-10-21 09:05:02-04:00,0,0
candlepin/candlepin,9adbf4ffe525549d6c527277a7adbb6e18d243e1,2011-11-16 16:07:01-05:00,0,0
candlepin/candlepin,7980ebffa1de6cb71db0e6a71c302398f9a17f19,2011-11-29 10:33:54-04:00,0,0
candlepin/candlepin,b2c4f25b01ca075922dbf6fcab8b6708a6e4a81c,2011-12-16 14:19:25-04:00,0,0
candlepin/candlepin,01ea07afe23d067dd398719e79c008134970f430,2012-01-09 16:25:18-04:00,0,0
candlepin/candlepin,0bf8e8b46c242b7179fe8186fbcff99352728798,2012-01-23 10:39:02-04:00,0,0
candlepin/candlepin,19a03ea186fbd17000af53251e2b3c14a62724f2,2012-01-31 13:52:38-05:00,0,0
candlepin/candlepin,9768f7b30c94219feae69a7373f98318822a9caf,2012-02-01 16:42:04-04:00,0,0
candlepin/candlepin,6c6b69efa7cddb6a41da864581ec39696a89a8b8,2012-02-02 11:24:29-04:00,0,0
candlepin/candlepin,251fb2d0ace9185bd7cedf386991308d214043c7,2012-02-14 15:02:43-05:00,0,0
candlepin/candlepin,a1179ed24a5b4c3cca4d75c4faf0cae4f2977693,2012-03-01 15:33:09-05:00,0,0
candlepin/candlepin,3786fbf7269558b256c499355c0ab7ab9123b400,2012-03-02 13:54:33-05:00,0,0
candlepin/candlepin,13a518b6eea4ce889169ac175fbd81ed126dad64,2012-04-04 10:31:40-04:00,0,0
candlepin/candlepin,007c962f33dbe659e22fd161cf86b29c7aad662a,2012-04-10 13:42:35-04:00,0,0
candlepin/candlepin,dd6e1ed83612b6afc6a7e42a8e6968b3092eaf1a,2012-04-17 14:14:01-04:00,0,0
candlepin/candlepin,3772403b8f54e98ff54d95da8ec6682064ba5e4d,2012-05-03 14:15:29-04:00,0,0
candlepin/candlepin,2d1a2f7e089e4fc47f3dbfa2952d5ba197fbbeb9,2012-05-14 11:10:19-04:00,0,0
candlepin/candlepin,82d44a3a237c902587007aeaf675f2a88a4454ed,2012-06-06 15:50:39-04:00,0,0
candlepin/candlepin,c1a012e3b727a00512cdf6603efdb88d618f510a,2012-06-12 10:44:17-04:00,0,0
candlepin/candlepin,e0a3f1382731d0f72a3ccd47ca58729f7a216d39,2012-06-27 13:24:23-04:00,0,0
candlepin/candlepin,ce67f70dbdab1299c2477f8b2bad42e5bf216704,2012-07-12 15:36:16-04:00,0,0
candlepin/candlepin,c1dda9051f39943158449c9bcd613b9a27b56c17,2012-08-21 12:23:48-04:00,0,0
candlepin/candlepin,92c732569ba3b8095ab3e401aa0ee00feb4de945,2012-08-23 15:55:04-04:00,0,0
candlepin/candlepin,8c698503004fc9eb7623179c6f992f5a4e8662f6,2012-09-07 15:06:28-04:00,0,0
candlepin/candlepin,2e46eb4cabe98c1a7e7fd6687618ac14acdd319f,2012-09-11 16:22:25-03:00,0,0
candlepin/candlepin,bb689ef758e04a9030d03a3c6cb37512ab2c1f34,2012-10-02 11:06:04-04:00,0,0
candlepin/candlepin,307e12ed860685b55d0088df64303c74a6d72984,2012-10-11 11:10:53-04:00,0,0
candlepin/candlepin,d94f7852c793c31ff2e9fce0e1e2e5bfcb9c09bd,2012-10-26 16:40:44-03:00,0,0
candlepin/candlepin,46078019be4815a317b92bdb4c7bfbcf1da07c02,2012-11-07 10:57:21-05:00,0,0
candlepin/candlepin,c1e4c0bd682bf73d73dd6689dd646b94bd2421ba,2012-12-04 15:39:08-04:00,0,0
candlepin/candlepin,6a4810741fa1387017108af47ea36309d996c965,2012-12-12 10:28:17-04:00,0,0
candlepin/candlepin,86a09f104b06217347198e7b6c4016889cb85d59,2012-12-14 11:33:27-04:00,0,0
candlepin/candlepin,0c97fdf1759fb4f9600b7ce8a10cf9fb825cc9f9,2013-02-11 10:31:51-05:00,0,0
candlepin/candlepin,1b16a019a60516da391c99ae157d31de7fca1135,2013-02-19 11:33:56-04:00,0,0
candlepin/candlepin,6cfa5c1f649e6a4fa17dadd887add8542cbc1d28,2013-03-01 10:55:23-05:00,0,0
candlepin/candlepin,de77696966273be4eb337deb56d347cf8a7f10f8,2013-03-20 13:07:23-04:00,0,0
candlepin/candlepin,e341cdf7def4186849ffd9d70568898d8ff1d0c6,2013-03-28 16:38:15-03:00,0,0
candlepin/candlepin,ede0933addc8d3475cb00a682c174eda1942d5e9,2013-04-05 14:46:55-04:00,0,0
candlepin/candlepin,75005e5d28db180fc75bab933b06751a8b1fa6c2,2013-04-11 16:20:41-04:00,0,0
candlepin/candlepin,c0453b4b7fdaea1841fa89a31cccc1f288c1a14b,2013-04-24 11:15:48-04:00,0,0
candlepin/candlepin,fa5e5280d2cd974b5f9f84aa53642ee35490b857,2013-04-25 10:05:20-04:00,0,0
candlepin/candlepin,5cbe28d5560d74a8646760f12a6d0a0e9a574522,2013-04-29 10:54:02-03:00,0,0
candlepin/candlepin,119e744ec8180043d83c3f1ab268e1aae4fd21be,2013-05-01 16:43:45-04:00,0,0
candlepin/candlepin,1e746adf53c15dc871ad88e3b59238e72cd7d190,2013-05-03 14:18:02-04:00,0,0
candlepin/candlepin,2ced5c8daa4b4c29c383bb98f782406edfe99210,2013-05-06 20:10:56-04:00,0,0
candlepin/candlepin,b52a9a017bdf710b135b5540f4fbd2b1cb0a9a40,2013-05-08 15:32:12-04:00,0,0
candlepin/candlepin,9666649d1fe25c20691cecce65d8403f69569979,2013-05-10 16:26:13-04:00,0,0
candlepin/candlepin,ad0a0005b2c77bb1c2a9a06ce713e383f1c42d17,2013-05-16 16:42:56-04:00,0,0
candlepin/candlepin,37bbd5f79488036d183259c85ce2a98934da151e,2013-05-18 20:52:19-04:00,0,0
candlepin/candlepin,87e9e541f912038e192d3eb8bbb7680a7626559d,2013-05-22 22:00:33-04:00,0,0
candlepin/candlepin,63565bf14868584ac92c7cd9fc2b1b0bd2c21d39,2013-05-28 09:46:36-03:00,0,0
candlepin/candlepin,18020ada4d8c743f0c693c8a2480786c05c572b5,2013-05-29 14:33:07-04:00,0,0
candlepin/candlepin,c09980d5f31a52f9765d350920bdd575321a7c69,2013-05-29 17:03:28-04:00,0,0
candlepin/candlepin,0e5f2c8899c00b26fa7fc5fb29551fab16638953,2013-06-03 12:37:58-04:00,0,0
candlepin/candlepin,35ef8dfe70a2e25f18f2384b7b852a5eef93924a,2013-06-13 13:47:49-04:00,0,0
candlepin/candlepin,198109b91bb2c168970f68e1df782848284a8d0c,2013-07-08 11:22:06-04:00,0,0
candlepin/candlepin,e665783483921c60991666518846fe40cca361f0,2013-07-08 13:56:54-04:00,0,0
candlepin/candlepin,61d84fe7d1ede95fdcd9bcf018d84c8cf8c51ca4,2013-08-20 16:25:39-04:00,0,0
candlepin/candlepin,32b5f9eca73b2a4c5b1cd392c0759ac107c26612,2013-08-23 12:48:04-04:00,0,0
candlepin/candlepin,d8b45bc33e818c49bd1d902bd9c4492fee3c41ce,2013-08-23 14:56:15-04:00,0,0
candlepin/candlepin,8d810c3aea74aacdcaadfc88e15e4c1fd360d845,2013-09-01 11:08:04-04:00,0,0
candlepin/candlepin,c3a51d22499c2688ebeb4f846e9bcca37be739e6,2013-09-04 14:31:53-03:00,0,0
candlepin/candlepin,33bcc928b889e2f77824f40b10c79706500348c1,2013-09-20 16:27:13-04:00,0,0
candlepin/candlepin,79e7fdc3dc8a3252596ed6c0cbb06192873380f0,2013-09-23 12:15:41-03:00,0,0
candlepin/candlepin,d1c79d808939e6136e9df1e1ffe1caaf35d1f39a,2013-09-24 11:55:27-04:00,0,0
candlepin/candlepin,8bb7e84c7d19d3b95807f30c7b736c78b6a7f756,2013-09-25 13:24:54-04:00,0,0
candlepin/candlepin,1768b3ca2425e680a4d02bfe1cc4604631ae8581,2013-09-26 09:52:40-03:00,0,0
candlepin/candlepin,eb8b67970680a1f317abab211b12b27f32015c1f,2013-10-03 13:07:12-03:00,0,0
candlepin/candlepin,0e3e56cb0533aec0b2bf5305c37994b0d4f8a205,2013-10-07 15:36:43-03:00,0,0
candlepin/candlepin,4e2eb87f1e193d4fd5a221d3f73d17a7005ef9ea,2013-10-14 08:33:51-04:00,0,0
candlepin/candlepin,98004e364d136bb866664023b1765355df3923a8,2013-11-14 13:16:59-05:00,0,0
candlepin/candlepin,85d92aab30e8e5cbd4bea471e72bc69fa6467f45,2013-11-26 14:33:01-05:00,0,0
candlepin/candlepin,eb2ecd44d39486d2effb04ccf8484e986c566692,2013-11-26 16:09:41-05:00,0,0
candlepin/candlepin,33132803fcb1bf1e1510eeff61175ad305f1b711,2013-12-13 14:56:30-05:00,0,0
candlepin/candlepin,e7e709f2f5ae255cf12379fa6d7e974d462329e4,2013-12-23 08:49:29-05:00,0,0
candlepin/candlepin,7ed87dfce69711776c187f6f6ecf671271de8582,2014-02-14 10:23:52-05:00,0,0
candlepin/candlepin,2e28f539c5f223f17cb8d33f4ed451338b25bbc4,2014-02-28 12:03:42-05:00,0,0
candlepin/candlepin,ca1081463afa5cef6dc769ee459ae77a2c23158e,2014-03-17 14:08:14-04:00,0,0
candlepin/candlepin,30fe09e6b2edd0b0d3490f0fa10c43ecd9a5781d,2014-03-20 16:03:23-04:00,0,0
candlepin/candlepin,942e0774d84d8b07b276a67d9dc35bb800e85d80,2014-04-11 16:15:01-04:00,0,0
candlepin/candlepin,c460ca0c57956427daebf9b2b608e5d04c33b401,2014-05-06 08:14:34-04:00,0,0
candlepin/candlepin,0794dd30cde509161ec637847f67879aab026bb1,2014-06-05 15:52:48-04:00,0,0
candlepin/candlepin,d52d3427fb1b3d2b4f4eddf5fdb6d1e2c8bac089,2014-06-12 09:33:35-03:00,0,0
candlepin/candlepin,de5b08159e30644e64f05d9c2a6cae079f12c54e,2014-06-19 08:29:58-04:00,0,0
candlepin/candlepin,13faa871a1ce15abeaf575bb5c84c185124958d0,2014-07-04 12:04:05-03:00,0,0
candlepin/candlepin,0a9be28f28c5f2a377da2073767b08b53de4dbe0,2014-07-11 10:40:23-04:00,0,0
candlepin/candlepin,039d8f6737dfff649fa168aa11c13dc8dd7c120c,2014-07-25 11:10:35-04:00,0,0
candlepin/candlepin,1a638d2c57933291438b55c21c99fa57b2084cfb,2014-07-29 13:13:48-03:00,0,0
candlepin/candlepin,15ccc913c504ba06df27134615f9f2a37d956700,2014-08-06 09:54:05-04:00,0,0
candlepin/candlepin,05f698e253b84239787a4cf8aceccd585aa4d6ba,2014-08-18 16:56:03-04:00,0,0
candlepin/candlepin,1170f4afa667c50848eeb00c0f6679176532ae4b,2014-09-08 17:01:52-04:00,0,0
candlepin/candlepin,aac30bb104d8526c4c95c60e13a1a14c95ce88bf,2014-09-11 11:25:15-04:00,0,0
candlepin/candlepin,413a802120cb774e5c72f07a7fd22d613eb8ae3b,2014-09-12 15:29:41-03:00,0,0
candlepin/candlepin,ede84669d4788fec5f675b3838c6dd6e664d57b5,2014-09-24 14:42:16-03:00,0,0
candlepin/candlepin,2230bf2db4287b68729230ff7fd16d3230002bb9,2014-10-01 09:14:50-03:00,0,0
candlepin/candlepin,c1239ee0b2b400568be50fe4a0e4446be0c2b855,2014-10-02 11:20:37-03:00,0,0
candlepin/candlepin,f1d06308ef8dbc80661cf3c2a4b0d17555b7bf43,2014-10-09 11:02:07-04:00,0,0
candlepin/candlepin,1765fdd0be636786fba81f3ece432e8fb6bd40c6,2014-10-30 10:52:01-03:00,0,0
candlepin/candlepin,7bef92d5f6273bb822607200f830a03b1f1b637c,2014-11-05 13:15:46-04:00,0,0
candlepin/candlepin,1594948e662eb4b6c504fb1c7fad0a674b86c12b,2014-11-24 10:32:17-05:00,0,0
candlepin/candlepin,2cff120e77d9820ef4c9c0f4070ab2a4e549774b,2014-12-04 09:38:21-05:00,0,0
candlepin/candlepin,7b268cf128cc3a97569f79f6c4964ce68d6182dd,2014-12-05 16:28:41-05:00,0,0
candlepin/candlepin,00d4cfaf89d2c34e3b4d5b62797dcccb914d03a5,2014-12-12 13:54:35-04:00,0,0
candlepin/candlepin,c60927f4c0bacbc385a963d80ab28aecae69728e,2014-12-18 12:44:23-04:00,0,0
candlepin/candlepin,0ba13a164c1ff1db9dd1e351dd14606f3a77c552,2014-12-19 15:46:17-05:00,0,0
candlepin/candlepin,6e985517cb650de2bce2d7f7f8abcd8848c07793,2015-01-14 17:56:47-05:00,0,0
candlepin/candlepin,a887c99e6da5b4858569482a44d8fe533a36a0a1,2015-01-21 16:54:59-05:00,0,0
candlepin/candlepin,7cf8877222bdee61937fa193388cecb1ac29950c,2015-03-02 09:23:18-04:00,0,0
candlepin/candlepin,6240c85be7570aafc00ef9c4b9ba8762b343309c,2015-03-10 11:39:32-04:00,0,0
candlepin/candlepin,b71f5fd0aad8ddf64216873f30c4d9d1aeec950f,2015-03-11 07:51:19-04:00,0,0
candlepin/candlepin,a12c4d02d8917c68dc594db9f71d02f9693825e1,2015-03-11 11:32:42-04:00,0,0
candlepin/candlepin,fc80c8efd0352fbf4de2fecf4e30cf85ad97bb10,2015-03-12 17:06:24-04:00,0,0
candlepin/candlepin,ae00e8fd832b2de127738e8f16481939ecd426a1,2015-03-23 16:18:37-03:00,0,0
candlepin/candlepin,7c715402ce9b902c4c5d26902dc9e73bf59530ba,2015-03-26 16:47:11-04:00,0,0
candlepin/candlepin,620370bae71d7be52f045dbfeb38f841910acf27,2015-04-20 15:12:05-04:00,0,0
candlepin/candlepin,011ec30cc3846f4bd82f9953a8e25a810508caba,2015-04-24 15:16:03-04:00,0,0
candlepin/candlepin,97ca6dfee6bdefecef2ac7b306d2d1f427b8f8cf,2015-04-27 11:58:27-04:00,0,0
candlepin/candlepin,41f117ab0996ff98f1f6edf56cbacdeb300a3bb3,2015-05-13 10:29:18-04:00,0,0
candlepin/candlepin,e7a837517b294eae648f2916c9e6d45de37a77c2,2015-05-28 14:22:44-04:00,0,0
candlepin/candlepin,39f57f14a0e467f3f2357179d33635ea7ae47fde,2015-06-02 14:38:22-03:00,0,0
candlepin/candlepin,8721201e46f96514b7d28367eb414afe4c3212de,2015-06-05 12:29:50-03:00,0,0
candlepin/candlepin,257f396bddf9c3f918f558d363266ac387c902f5,2015-06-17 13:41:36-04:00,0,0
candlepin/candlepin,a109e25da509e020317b4944448343932876d757,2015-07-07 14:26:45-04:00,0,0
candlepin/candlepin,3d9ea79e3cb6fe6f6d08edf9eb461a7c897603aa,2015-07-20 11:19:58-04:00,0,0
candlepin/candlepin,7aca3dc7e2f64c5b4f81910e5e84e9f18869e8b1,2015-07-22 08:43:35-04:00,0,0
candlepin/candlepin,8322321e62d846abb95193b628b7fa5bcce01bf2,2015-09-08 12:30:37-04:00,0,0
candlepin/candlepin,039dc5ca673f39b4c0be7ab6cf0af988460f2444,2015-09-22 10:42:55-04:00,0,0
candlepin/candlepin,16856e9cd9a32f772b840681aff975400beff055,2015-10-30 11:10:20-04:00,0,0
candlepin/candlepin,0cc770ee124c48685adf0cad93fe9998129a8c6b,2015-11-10 09:35:09-05:00,0,0
candlepin/candlepin,62f45b7e2dcbad19ddcc242cc2a17981c2057de3,2015-11-13 16:52:08-05:00,0,0
candlepin/candlepin,a4f0d1c9c4966f9eadfd7a4949a8c21901565f8d,2015-11-23 10:16:32-05:00,0,0
candlepin/candlepin,08fc23b247a52c90773476a3c3b70f1259cb4e13,2015-12-09 16:33:09-05:00,0,0
candlepin/candlepin,32faaf646cad21397deddb327fef4156844eaf49,2015-12-22 14:21:13-05:00,0,0
candlepin/candlepin,d74da9469e923b9dc092d322785e49691fb54d35,2016-01-25 13:51:11-05:00,0,0
candlepin/candlepin,27d0a2bf4a3a340989c1f97b196bc698de28b5d9,2016-02-17 17:30:06-05:00,0,0
candlepin/candlepin,f9ddffc6698d804627bc0564ed4c3bc39a47cb9c,2016-02-26 11:12:34-05:00,0,0
candlepin/candlepin,fef0932b841734f50010ab0e0ae20bd6a83e73d1,2016-03-31 11:17:31-04:00,0,0
candlepin/candlepin,9cbaad996f8d3a10b360fca2e7d0ff11e3e4e261,2016-04-07 14:22:49-04:00,0,0
candlepin/candlepin,3d474780ff86bc3f23a6d9da8a2d4e37901d849e,2016-04-08 17:16:00+02:00,0,0
candlepin/candlepin,0c042228c595e5432130ecef48702078f2bc5ed0,2016-04-08 14:08:31-04:00,0,0
candlepin/candlepin,5b89f99a5b730b4e1b4350c7148e4bce66a6954e,2016-04-15 13:29:33-04:00,0,0
candlepin/candlepin,7d44ce0ed330452470c8b0cb188641d206cae20b,2016-04-15 15:48:40-04:00,0,0
candlepin/candlepin,3c34a5f96b182054871a6bbfe6cc01559bc6a575,2016-05-16 17:07:16+02:00,0,0
candlepin/candlepin,7d05baa115f875ced541834d308be3cbd88fd823,2016-06-15 16:37:14+02:00,0,0
candlepin/candlepin,41b4934a04bf394e1eaabb5e0769298e6caa6199,2016-08-05 15:50:20-04:00,0,0
candlepin/candlepin,6789857babc12669fda9f53f5dc717e1ca802a28,2016-10-31 13:48:22+01:00,0,0
candlepin/candlepin,7825800d9fa55963454f3cdc5dd983ac85b103c5,2016-11-01 15:25:12-04:00,0,0
candlepin/candlepin,c4d6c9f889a99c7ec16924e10f571bbaa1184862,2016-12-13 11:19:50-05:00,0,0
candlepin/candlepin,bf7cb50ce865974419529662c1e5c07a18890899,2017-02-01 12:19:40-05:00,0,0
candlepin/candlepin,03ab3d09330206947a68c6c6a37228b55e3b5870,2017-03-31 15:42:02-04:00,0,0
candlepin/candlepin,1249e7ddf119ca4b680fd1d695a26d4a8f1a9ce9,2017-06-13 09:47:22-04:00,0,0
candlepin/candlepin,413d4eb9e9d04adabf5a013b906bfbbd802d4ea2,2017-06-26 17:04:43-03:00,0,0
candlepin/candlepin,08bcd6829cb4c89f737b8b77cbfdb85600a47933,2017-08-01 13:44:33-04:00,0,0
candlepin/candlepin,2e39f7ec05a4e8cccdf7c05cffaea46d0c8f8b35,2017-08-30 15:14:35-04:00,0,0
candlepin/candlepin,3ad8c3bbc05675074bea7eb19fee0e82b4769b48,2017-09-20 13:01:23-04:00,0,0
candlepin/candlepin,c682e553021e0124cf95068c3a98d4b170e06505,2017-11-01 16:40:04+01:00,0,0
candlepin/candlepin,62b13ef27a362d71d4045ba5e530a55bc40f7a32,2017-11-08 15:02:29-05:00,0,0
candlepin/candlepin,9a57a39dc44aa874f9d768f7bb1cf49062060391,2017-11-28 14:51:45+00:00,0,0
candlepin/candlepin,05e6a4112532966272a819032cfef82127115171,2018-02-05 11:40:25-05:00,0,0
candlepin/candlepin,0d5fefcfa8c1c2485921d2dee6633879b1e06931,2018-02-27 11:43:45-05:00,0,0
candlepin/candlepin,2aaec96e3be04a707ba59abb77adf9658a0d0d4f,2018-03-15 16:57:57-04:00,0,0
candlepin/candlepin,23c98849cce0924b75ff312ff4bbac7a899236ad,2018-03-27 16:32:33-04:00,0,0
candlepin/candlepin,eb88f3b4e17886083557c1c123061145bf3b679e,2018-04-04 13:27:32-04:00,0,0
candlepin/candlepin,16855d2649189b2af33bc235afa3741b0167ed48,2018-05-23 11:09:34-04:00,0,0
candlepin/candlepin,5f6704616c92b5db8108fd6279d78db4ab683205,2018-06-07 17:16:14-04:00,0,0
candlepin/candlepin,76396940a29c2b18d9def21e816ffef6e2ba0ad5,2018-10-09 10:55:59-03:00,0,0
candlepin/candlepin,43c11bac9095d0913414c77af5b7235947b87e36,2018-10-12 14:46:41-04:00,0,0
candlepin/candlepin,37b85b14642e44f69e6fa83ea96d21c887328d83,2018-11-02 14:40:53-04:00,0,0
candlepin/candlepin,cedb0d9ecc917abaa00a96f8748220bf31e393c9,2018-12-13 15:15:44-05:00,0,0
candlepin/candlepin,4f3a72f3a346a1a73acff335cb74a4549be09f14,2019-01-07 09:38:34-04:00,0,0
candlepin/candlepin,4c921fc4251946c8bc3122e73809cda8ac28a8b7,2019-04-11 15:31:05+02:00,0,0
candlepin/candlepin,0394d132afaec6faa2f12243b5d721ce2fa7330b,2019-07-02 10:46:06-04:00,0,0
candlepin/candlepin,500341f816d879509e6ea660a767f221fd3ace48,2019-07-03 15:35:58-04:00,0,0
candlepin/candlepin,f8d199604bb1af3aa922777be5ffbdfd02973763,2019-08-13 18:01:06-04:00,0,0
candlepin/candlepin,30113e869b139d7039b8d3e64bbc223780bdddbf,2019-10-31 13:10:26+01:00,0,0
candlepin/candlepin,b141b95e8e3947063bdba6ae48abeca3a8b76aef,2019-11-13 16:58:20-05:00,0,0
candlepin/candlepin,538a6f21e636789d09cec667517b6e6b901a7da3,2019-12-17 07:57:51-05:00,0,0
candlepin/candlepin,458e190ad6347c190346f946aa20f9e3fec6479e,2020-01-03 16:45:18-05:00,0,0
candlepin/candlepin,95a2f91df37d61e40c319534c97765d31ec50f4c,2020-01-29 11:28:07+01:00,0,0
candlepin/candlepin,2b490cd40b24782989f0120a464a304d166b921b,2020-03-20 13:44:10+05:18,0,0
candlepin/candlepin,52ff11e80bf8683da0d2ad1f8d0920e1cdcf1e40,2020-03-24 18:24:20+05:18,0,0
candlepin/candlepin,442877f10a7e9f10c3ad5aac873bb8d4e60e03c6,2020-05-06 11:22:58+05:18,0,0
candlepin/candlepin,b8812feebf0b536cf24573c68ac85aecdc91fced,2020-05-14 10:57:01+05:18,0,0
