cwe_id,cve_id,lang,project,ref_link,vulnerability_classification
CWE-310,CVE-2015-0205,C,openssl,https://github.com/openssl/openssl/commit/1421e0c584ae9120ca1b88098f13d6d2e90b83a3,
CWE-310,CVE-2015-0204,C,openssl,https://github.com/openssl/openssl/commit/ce325c60c74b0fa784f5872404b722e120e5cab0,
CWE-189,CVE-2014-9756,C,libsndfile,https://github.com/erikd/libsndfile/commit/725c7dbb95bfaf8b4bb7b04820e3a00cceea9ce6,DoS 
CWE-17,CVE-2014-9731,C,linux,https://github.com/torvalds/linux/commit/0e5cc9a40ada6046e6bc3bdfcd0c0d7e4b706b14,+Info 
,CVE-2014-9730,C,linux,https://github.com/torvalds/linux/commit/e237ec37ec154564f8690c5bd1795339955eeef9,DoS 
,CVE-2014-9729,C,linux,https://github.com/torvalds/linux/commit/e159332b9af4b04d882dbcfe1bb0117f0a6d4b58,DoS 
CWE-119,CVE-2014-9728,C,linux,https://github.com/torvalds/linux/commit/e237ec37ec154564f8690c5bd1795339955eeef9,DoS Overflow 
CWE-20,CVE-2014-9721,C++,zeromq4-x,https://github.com/zeromq/zeromq4-x/commit/b6e3e0f601e2c1ec1f3aac880ed6a3fe63043e51,Bypass 
,CVE-2014-9715,C,linux,https://github.com/torvalds/linux/commit/223b02d923ecd7c84cf9780bb3686f455d279279,DoS 
CWE-79,CVE-2014-9714,C++,hhvm,https://github.com/facebook/hhvm/commit/324701c9fd31beb4f070f1b7ef78b115fbdfec34,XSS 
CWE-362,CVE-2014-9710,C,linux,https://github.com/torvalds/linux/commit/5f5bc6b1e2d5a6f827bc860ef2dc5b6f365d1339,+Priv Bypass 
,CVE-2014-9708,C,appweb,https://github.com/embedthis/appweb/commit/7e6a925f5e86a19a7934a94bbd6959101d0b84eb#diff-7ca4d62c70220e0e226e7beac90c95d9L17348,DoS 
CWE-17,CVE-2014-9707,C,goahead,https://github.com/embedthis/goahead/commit/eed4a7d177bf94a54c7b06ccce88507fbd76fb77,DoS Exec Code Overflow Dir. Trav. 
CWE-189,CVE-2014-9683,C,linux,https://github.com/torvalds/linux/commit/942080643bce061c3dd9d5718d3b745dcb39a8bc,DoS Overflow +Priv 
CWE-20,CVE-2014-9653,C,file,https://github.com/file/file/commit/445c8fb0ebff85195be94cd9f7e1df89cade5c7f,DoS 
CWE-119,CVE-2014-9652,C,file,https://github.com/file/file/commit/59e63838913eee47f5c120a6c53d4565af638158,DoS Overflow 
CWE-264,CVE-2014-9644,C,linux,https://github.com/torvalds/linux/commit/4943ba16bbc2db05115707b3ff7b4874e9e3c560,
CWE-399,CVE-2014-9621,C,file,https://github.com/file/file/commit/65437cee25199dbd385fb35901bc0011e164276c,DoS 
CWE-399,CVE-2014-9620,C,file,https://github.com/file/file/commit/ce90e05774dd77d86cfc8dfa6da57b32816841c4,DoS 
CWE-20,CVE-2014-9584,C,linux,https://github.com/torvalds/linux/commit/4e2024624e678f0ebb916e6192bd23c1f9fdf696,+Info 
CWE-362,CVE-2014-9529,C,linux,https://github.com/torvalds/linux/commit/a3a8784454692dd72e5d5d34dcdab17b4420e74c,DoS Mem. Corr. 
CWE-119,CVE-2014-9496,C,libsndfile,https://github.com/erikd/libsndfile/commit/dbe14f00030af5d3577f4cabbf9861db59e9c378,Overflow 
,CVE-2014-9491,C,illumos-gate,https://github.com/illumos/illumos-gate/commit/d65686849024838243515b5c40ae2c479460b4b5,DoS 
CWE-399,CVE-2014-9428,C,linux,https://github.com/torvalds/linux/commit/5b6698b0e4a37053de35cc24ee695b98a7eb712b,DoS 
CWE-200,CVE-2014-9423,C,krb5,https://github.com/krb5/krb5/commit/5bb8a6b9c9eb8dd22bc9526751610aaa255ead9c,+Info 
CWE-284,CVE-2014-9422,C,krb5,https://github.com/krb5/krb5/commit/6609658db0799053fbef0d7d0aa2f1fd68ef32d8,Bypass 
,CVE-2014-9421,C,krb5,https://github.com/krb5/krb5/commit/a197e92349a4aa2141b5dff12e9dd44c2a2166e3,DoS Exec Code 
CWE-310,CVE-2014-8275,C,openssl,https://github.com/openssl/openssl/commit/cb62ab4b17818fe66d2fed0a7fe71969131c811b,
CWE-119,CVE-2014-8176,C,openssl,https://github.com/openssl/openssl/commit/470990fee0182566d439ef7e82d1abf18b7085d7,DoS Overflow Mem. Corr. 
,CVE-2014-8173,C,linux,https://github.com/torvalds/linux/commit/ee53664bda169f519ce3c6a22d378f0b946c8178,DoS 
CWE-17,CVE-2014-8172,C,linux,https://github.com/torvalds/linux/commit/eee5cc2702929fd41cce28058dc6d6717f723f87,DoS 
CWE-254,CVE-2014-8160,C,linux,https://github.com/torvalds/linux/commit/db29a9508a9246e77087c5531e45b2c88ec6988b,Bypass 
CWE-264,CVE-2014-7822,C,linux,https://github.com/torvalds/linux/commit/8d0207652cbe27d1f962050737848e5ad4671958,DoS 
,CVE-2014-5355,C,krb5,https://github.com/krb5/krb5/commit/102bb6ebf20f9174130c85c3b052ae104e5073ec,DoS 
,CVE-2014-5352,C,krb5,https://github.com/krb5/krb5/commit/82dc33da50338ac84c7b4102dc6513d897d0506a,DoS Exec Code 
CWE-310,CVE-2014-3572,C,openssl,https://github.com/openssl/openssl/commit/b15f8769644b00ef7283521593360b7b2135cb63,
,CVE-2014-3571,C,openssl,https://github.com/openssl/openssl/commit/248385c606620b29ecc96ca9d3603463f879652b,DoS 
CWE-310,CVE-2014-3570,C,openssl,https://github.com/openssl/openssl/commit/a7a44ba55cb4f884c6bc9ceac90072dea38e66d0,
CWE-79,CVE-2014-3148,C++,okws,https://github.com/okws/okws/commit/e9bedb644d106a043e33e1058bedd1c2c0b2e2e0,XSS 
,CVE-2014-1832,C++,passenger,https://github.com/phusion/passenger/commit/94428057c602da3d6d34ef75c78091066ecac5c0,
,CVE-2014-1831,C++,passenger,https://github.com/phusion/passenger/commit/34b1087870c2,
,CVE-2013-7446,C,linux,https://github.com/torvalds/linux/commit/7d267278a9ece963d77eefec61630223fce08c6c,DoS Bypass 
CWE-399,CVE-2013-7441,C,nbd,https://github.com/yoe/nbd/commit/741495cb08503fd32a9d22648e63b64390c601f4,DoS 
CWE-264,CVE-2013-7421,C,linux,https://github.com/torvalds/linux/commit/5d26a105b5a73e5635eae0629b42fa0a90e07b7b,
CWE-416,CVE-2016-10088,C,linux,https://github.com/torvalds/linux/commit/128394eff343fc6d2f32172f03e24829539c5835,DoS 
CWE-20,CVE-2016-9919,C,linux,https://github.com/torvalds/linux/commit/79dc7e3f1cd323be4c81aa1a94faa1b3ed987fb2,DoS 
CWE-476,CVE-2016-9888,C,libgsf,https://github.com/GNOME/libgsf/commit/95a8351a75758cf10b3bf6abae0b6b461f90d9e5,
CWE-415,CVE-2016-9806,C,linux,https://github.com/torvalds/linux/commit/92964c79b357efd980812c4de5c1fd2ec8bb5520,DoS 
CWE-416,CVE-2016-9794,C,linux,https://github.com/torvalds/linux/commit/3aa02cb664c5fb1042958c8d1aa8c35055a2ebc4,DoS 
CWE-119,CVE-2016-9793,C,linux,https://github.com/torvalds/linux/commit/b98b0bc8c431e3ceb4b26b0dfc8db509518fb290,DoS Overflow Mem. Corr. 
CWE-125,CVE-2016-9777,C,linux,https://github.com/torvalds/linux/commit/81cdb259fb6d8c1c4ecfeea389ff5a73c07f5755,DoS +Priv 
CWE-200,CVE-2016-9756,C,linux,https://github.com/torvalds/linux/commit/2117d5398c81554fbf803f5fd1dc55eb78216c0c,+Info 
CWE-787,CVE-2016-9755,C,linux,https://github.com/torvalds/linux/commit/9b57da0630c9fd36ed7a20fc0f98dc82cc0777fa,DoS Overflow 
CWE-400,CVE-2016-9685,C,linux,https://github.com/torvalds/linux/commit/2e83b79b2d6c78bf1b4aa227938a214dcbddc83f,DoS 
CWE-388,CVE-2016-9588,C,linux,https://github.com/torvalds/linux/commit/ef85b67385436ddc1998f45f1d6a210f935b3388,DoS 
CWE-416,CVE-2016-9576,C,linux,https://github.com/torvalds/linux/commit/a0ac402cfcdc904f9772e1762b3fda112dcc56a0,DoS 
CWE-264,CVE-2016-9566,C,nagioscore,https://github.com/NagiosEnterprises/nagioscore/commit/c29557dec91eba2306f5fb11b8da4474ba63f8c4,+Priv 
CWE-125,CVE-2016-9555,C,linux,https://github.com/torvalds/linux/commit/bf911e985d6bbaa328c20c3e05f4eb03de11fdd6,DoS 
CWE-787,CVE-2016-9540,C,libtiff,https://github.com/vadz/libtiff/commit/5ad9d8016fbb60109302d558f7edb2cb2a3bb8e3,Overflow 
CWE-125,CVE-2016-9539,C,libtiff,https://github.com/vadz/libtiff/commit/ae9365db1b271b62b35ce018eac8799b1d5e8a53,
CWE-190,CVE-2016-9538,C,libtiff,https://github.com/vadz/libtiff/commit/43c0b81a818640429317c80fea1e66771e85024b#diff-c8b4b355f9b5c06d585b23138e1c185f,Overflow 
CWE-787,CVE-2016-9537,C,libtiff,https://github.com/vadz/libtiff/commit/83a4b92815ea04969d494416eaae3d4c6b338e4a#diff-c8b4b355f9b5c06d585b23138e1c185f,
CWE-787,CVE-2016-9536,C,libtiff,https://github.com/vadz/libtiff/commit/83a4b92815ea04969d494416eaae3d4c6b338e4a#diff-5173a9b3b48146e4fd86d7b9b346115e,Overflow 
CWE-119,CVE-2016-9535,C,libtiff,https://github.com/vadz/libtiff/commit/3ca657a8793dd011bf869695d72ad31c779c3cc1,Overflow 
CWE-119,CVE-2016-9534,C,libtiff,https://github.com/vadz/libtiff/commit/83a4b92815ea04969d494416eaae3d4c6b338e4a#diff-5be5ce02d0dea67050d5b2a10102d1ba,Overflow 
CWE-787,CVE-2016-9533,C,libtiff,https://github.com/vadz/libtiff/commit/83a4b92815ea04969d494416eaae3d4c6b338e4a#diff-bdc795f6afeb9558c1012b3cfae729ef,Overflow 
CWE-119,CVE-2016-9442,C,w3m,https://github.com/tats/w3m/commit/d43527cfa0dbb3ccefec4a6f7b32c1434739aa29,Overflow Mem. Corr. 
CWE-476,CVE-2016-9313,C,linux,https://github.com/torvalds/linux/commit/7df3e59c3d1df4f87fe874c7956ef7a3d2f4d5fb,DoS 
CWE-20,CVE-2016-9191,C,linux,https://github.com/torvalds/linux/commit/93362fa47fe98b62e4a34ab408c4a418432e7939,DoS 
CWE-200,CVE-2016-9178,C,linux,https://github.com/torvalds/linux/commit/1c109fabbd51863475cd12ac206bdd249aee35af,+Info 
CWE-416,CVE-2016-9120,C,linux,https://github.com/torvalds/linux/commit/9590232bb4f4cc824f3425a6e1349afbe6d6d2b7,DoS +Priv 
CWE-190,CVE-2016-9084,C,linux,https://github.com/torvalds/linux/commit/05692d7005a364add85c6e25a6c4447ce08f913a,DoS Overflow 
CWE-399,CVE-2016-8858,C,openssh-portable,https://github.com/openssh/openssh-portable/commit/ec165c392ca54317dbe3064a8c200de6531e89ad,DoS 
CWE-20,CVE-2016-8740,C,httpd,https://github.com/apache/httpd/commit/29c63b786ae028d82405421585e91283c8fa0da3,DoS 
CWE-400,CVE-2016-8666,C,linux,https://github.com/torvalds/linux/commit/fac8e0f579695a3ecbc4d3cac369139d7f819971,DoS 
CWE-119,CVE-2016-8658,C,linux,https://github.com/torvalds/linux/commit/ded89912156b1a47d940a0c954c43afbabd0c42c,DoS Overflow 
CWE-416,CVE-2016-8655,C,linux,https://github.com/torvalds/linux/commit/84ac7260236a49c79eede91617700174c2c19b0c,DoS +Priv 
CWE-20,CVE-2016-8650,C,linux,https://github.com/torvalds/linux/commit/f5527fffff3f002b0a6b376163613b82f69de073,DoS Mem. Corr. 
CWE-476,CVE-2016-8646,C,linux,https://github.com/torvalds/linux/commit/4afa5f9617927453ac04b24b584f6c718dfb4f45,DoS 
CWE-284,CVE-2016-8645,C,linux,https://github.com/torvalds/linux/commit/ac6e780070e30e4c35bd395acfe9191e6268bdd3,DoS 
CWE-119,CVE-2016-8633,C,linux,https://github.com/torvalds/linux/commit/667121ace9dbafb368618dbabcf07901c962ddac,Exec Code Overflow 
CWE-284,CVE-2016-8630,C,linux,https://github.com/torvalds/linux/commit/d9092f52d7e61dd1557f2db2400ddb430e85937e,DoS 
CWE-119,CVE-2016-8339,C,redis,https://github.com/antirez/redis/commit/6d9f8e2462fc2c426d48c941edeb78e5df7d2977,Exec Code Overflow 
CWE-125,CVE-2016-7917,C,linux,https://github.com/torvalds/linux/commit/c58d6c93680f28ac58984af61d0a7ebf4319c241,DoS +Info 
CWE-362,CVE-2016-7916,C,linux,https://github.com/torvalds/linux/commit/8148a73c9901a8794a50f950083c00ccf97d43b3,+Info 
CWE-125,CVE-2016-7915,C,linux,https://github.com/torvalds/linux/commit/50220dead1650609206efe91f0cc116132d59b3f,DoS +Info 
CWE-125,CVE-2016-7914,C,linux,https://github.com/torvalds/linux/commit/8d4a2ec1e0b41b0cf9a0c5cd4511da7f8e4f3de2,DoS +Info 
CWE-416,CVE-2016-7913,C,linux,https://github.com/torvalds/linux/commit/8dfbcc4351a0b6d2f2d77f367552f48ffefafe18,DoS +Priv 
CWE-416,CVE-2016-7912,C,linux,https://github.com/torvalds/linux/commit/38740a5b87d53ceb89eb2c970150f6e94e00373a,+Priv 
CWE-416,CVE-2016-7911,C,linux,https://github.com/torvalds/linux/commit/8ba8682107ee2ca3347354e018865d8e1967c5f4,DoS +Priv 
CWE-416,CVE-2016-7910,C,linux,https://github.com/torvalds/linux/commit/77da160530dd1dc94f6ae15a981f24e5f0021e84,+Priv 
CWE-190,CVE-2016-7568,C,libgd,https://github.com/libgd/libgd/commit/40bec0f38f50e8510f5bb71a82f516d46facde03,DoS Overflow 
CWE-119,CVE-2016-7425,C,linux,https://github.com/torvalds/linux/commit/7bc2b55a5c030685b399bb65b6baa9ccc3d1f167,DoS Overflow +Priv 
CWE-200,CVE-2016-7420,C++,cryptopp,https://github.com/weidai11/cryptopp/commit/553049ba297d89d9e8fbf2204acb40a8a53f5cd6,+Info 
CWE-119,CVE-2016-7418,C,php-src,https://github.com/php/php-src/commit/c4cca4c20e75359c9a13a1f9a36cb7b4e9601d29?w=1,DoS Overflow 
CWE-20,CVE-2016-7417,C,php-src,https://github.com/php/php-src/commit/ecb7f58a069be0dec4a6131b6351a761f808f22e?w=1,DoS 
CWE-119,CVE-2016-7416,C,php-src,https://github.com/php/php-src/commit/6d55ba265637d6adf0ba7e9c9ef11187d1ec2f5b?w=1,DoS Overflow 
CWE-119,CVE-2016-7414,C,php-src,https://github.com/php/php-src/commit/0bfb970f43acd1e81d11be1154805f86655f15d5?w=1,DoS Overflow 
CWE-416,CVE-2016-7413,C,php-src,https://github.com/php/php-src/commit/b88393f08a558eec14964a55d3c680fe67407712?w=1,DoS 
CWE-119,CVE-2016-7412,C,php-src,https://github.com/php/php-src/commit/28f80baf3c53e267c9ce46a2a0fadbb981585132?w=1,DoS Overflow 
CWE-119,CVE-2016-7411,C,php-src,https://github.com/php/php-src/commit/6a7cc8ff85827fa9ac715b3a83c2d9147f33cd43?w=1,DoS Overflow Mem. Corr. 
CWE-399,CVE-2016-7166,C,libarchive,https://github.com/libarchive/libarchive/commit/6e06b1c89dd0d16f74894eac4cfc1327a06ee4a0,DoS 
CWE-125,CVE-2016-7163,C,openjpeg,https://github.com/uclouvain/openjpeg/commit/c16bc057ba3f125051c9966cf1f5b68a05681de4,Exec Code Overflow 
CWE-285,CVE-2016-7143,C,charybdis,https://github.com/charybdis-ircd/charybdis/commit/818a3fda944b26d4814132cee14cfda4ea4aa824,
CWE-264,CVE-2016-7142,C++,inspircd,https://github.com/inspircd/inspircd/commit/74fafb7f11b06747f69f182ad5e3769b665eea7a,
CWE-287,CVE-2016-7141,C,curl,https://github.com/curl/curl/commit/curl-7_50_2~32,
CWE-119,CVE-2016-7134,C,php-src,https://github.com/php/php-src/commit/72dbb7f416160f490c4e9987040989a10ad431c7?w=1,DoS Overflow 
CWE-190,CVE-2016-7133,C,php-src,https://github.com/php/php-src/commit/c2a13ced4272f2e65d2773e2ea6ca11c1ce4a911?w=1,DoS Overflow 
CWE-476,CVE-2016-7132,C,php-src,https://github.com/php/php-src/commit/a14fdb9746262549bbbb96abb87338bacd147e1b?w=1,DoS 
CWE-476,CVE-2016-7130,C,php-src,https://github.com/php/php-src/commit/698a691724c0a949295991e5df091ce16f899e02?w=1,DoS 
CWE-20,CVE-2016-7129,C,php-src,https://github.com/php/php-src/commit/426aeb2808955ee3d3f52e0cfb102834cdb836a5?w=1,DoS 
CWE-200,CVE-2016-7128,C,php-src,https://github.com/php/php-src/commit/6dbb1ee46b5f4725cc6519abf91e512a2a10dfed?w=1,+Info 
CWE-787,CVE-2016-7127,C,php-src,https://github.com/php/php-src/commit/1bd103df00f49cf4d4ade2cfe3f456ac058a4eae?w=1,DoS 
CWE-787,CVE-2016-7126,C,php-src,https://github.com/php/php-src/commit/b6f13a5ef9d6280cf984826a5de012a32c396cd4?w=1,DoS 
CWE-74,CVE-2016-7125,C,php-src,https://github.com/php/php-src/commit/8763c6090d627d8bb0ee1d030c30e58f406be9ce?w=1,
CWE-502,CVE-2016-7124,C,php-src,https://github.com/php/php-src/commit/20ce2fe8e3c211a42fee05a461a5881be9a8790e?w=1,DoS 
CWE-19,CVE-2016-7117,C,linux,https://github.com/torvalds/linux/commit/34b88a68f26a75e4fded796f1a49c40f82234b7d,Exec Code 
CWE-119,CVE-2016-7115,C,MAC-Telnet,https://github.com/haakonnessjoen/MAC-Telnet/commit/b69d11727d4f0f8cf719c79e3fb700f55ca03e9a,Exec Code Overflow 
CWE-285,CVE-2016-7097,C,linux,https://github.com/torvalds/linux/commit/073931017b49d9458aa351605b43a7e34598caef,+Priv 
CWE-125,CVE-2016-6905,C,libgd,https://github.com/libgd/libgd/commit/01c61f8ab110a77ae64b5ca67c244c728c506f03,DoS 
CWE-416,CVE-2016-6828,C,linux,https://github.com/torvalds/linux/commit/bb1fceca22492109be12640d49f5ea5a544c6bb4,DoS 
CWE-264,CVE-2016-6787,C,linux,https://github.com/torvalds/linux/commit/f63a8daa5812afef4f06c962351687e1ff9ccb2b,+Priv 
CWE-362,CVE-2016-6663,C++,server,https://github.com/MariaDB/server/commit/347eeefbfc658c8531878218487d729f4e020805,+Priv 
CWE-125,CVE-2016-6520,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/76401e172ea3a55182be2b8e2aca4d07270f6da6,Overflow 
CWE-119,CVE-2016-6516,C,linux,https://github.com/torvalds/linux/commit/10eec60ce79187686e052092e5383c99b4420a20,DoS Overflow +Priv 
CWE-20,CVE-2016-6515,C,openssh-portable,https://github.com/openssh/openssh-portable/commit/fcd135c9df440bcd2d5870405ad3311743d78d97,DoS 
CWE-200,CVE-2016-6494,C++,mongo,https://github.com/mongodb/mongo/commit/035cf2afc04988b22cb67f4ebfd77e9b344cb6e0,+Info 
CWE-125,CVE-2016-6491,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/dd84447b63a71fa8c3f47071b09454efc667767b,DoS Overflow 
CWE-119,CVE-2016-6354,C,flex,https://github.com/westes/flex/commit/a5cbe929ac3255d371e698f62dc256afe7006466,DoS Exec Code Overflow 
CWE-476,CVE-2016-6327,C,linux,https://github.com/torvalds/linux/commit/51093254bf879bc9ce96590400a87897c7498463,DoS 
CWE-119,CVE-2016-6254,C,collectd,https://github.com/collectd/collectd/commit/b589096f907052b3a4da2b9ccc9b0e2e888dfc18,DoS Exec Code Overflow 
CWE-190,CVE-2016-6250,C,libarchive,https://github.com/libarchive/libarchive/commit/3014e198,DoS Exec Code Overflow 
CWE-125,CVE-2016-6214,C,libgd,https://github.com/libgd/libgd/commit/10ef1dca63d62433fda13309b4a228782db823f7,DoS 
CWE-400,CVE-2016-6213,C,linux,https://github.com/torvalds/linux/commit/d29216842a85c7970c536108e093963f02714498,DoS 
CWE-284,CVE-2016-6198,C,linux,https://github.com/torvalds/linux/commit/9409e22acdfc9153f88d9b1ed2bd2a5b34d2d3ca,DoS 
CWE-20,CVE-2016-6197,C,linux,https://github.com/torvalds/linux/commit/11f3710417d026ea2f4fcf362d866342c5274185,DoS 
CWE-119,CVE-2016-6187,C,linux,https://github.com/torvalds/linux/commit/30a46a4647fd1df9cf52e43bf467f0d9265096ca,Overflow +Priv 
CWE-362,CVE-2016-6156,C,linux,https://github.com/torvalds/linux/commit/096cdc6f52225835ff503f987a0d68ef770bb78e,DoS 
CWE-362,CVE-2016-6136,C,linux,https://github.com/torvalds/linux/commit/43761473c254b45883a64441dd0bc85a42f3645c,Bypass 
CWE-362,CVE-2016-6130,C,linux,https://github.com/torvalds/linux/commit/532c34b5fbf1687df63b3fcd5b2846312ac943c6,+Info 
CWE-20,CVE-2016-6128,C,libgd,https://github.com/libgd/libgd/commit/6ff72ae40c7c20ece939afb362d98cc37f4a1c96,DoS 
CWE-190,CVE-2016-5844,C,libarchive,https://github.com/libarchive/libarchive/commit/3ad08e01b4d253c66ae56414886089684155af22,DoS Overflow 
CWE-125,CVE-2016-5842,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commits/7.0.2-1,+Info 
CWE-119,CVE-2016-5829,C,linux,https://github.com/torvalds/linux/commit/93a2001bdfd5376c3dc2158653034c20392d15c5,DoS Overflow 
CWE-416,CVE-2016-5773,C,php-src,https://github.com/php/php-src/commit/f6aef68089221c5ea047d4a74224ee3deead99a6?w=1,DoS Exec Code 
CWE-415,CVE-2016-5772,C,php-src,https://github.com/php/php-src/commit/a44c89e8af7c2410f4bfc5e097be2a5d0639a60c?w=1,DoS Exec Code 
CWE-416,CVE-2016-5771,C,php-src,https://github.com/php/php-src/commit/3f627e580acfdaf0595ae3b115b8bec677f203ee?w=1,DoS Exec Code 
CWE-190,CVE-2016-5770,C,php-src,https://github.com/php/php-src/commit/7245bff300d3fa8bacbef7897ff080a6f1c23eba?w=1,DoS Overflow 
CWE-190,CVE-2016-5769,C,php-src,https://github.com/php/php-src/commit/6c5211a0cef0cc2854eaa387e0eb036e012904d0?w=1,DoS Overflow 
CWE-415,CVE-2016-5768,C,php-src,https://github.com/php/php-src/commit/5b597a2e5b28e2d5a52fc1be13f425f08f47cb62?w=1,DoS Exec Code 
CWE-190,CVE-2016-5767,C,php-src,https://github.com/php/php-src/commit/c395c6e5d7e8df37a21265ff76e48fe75ceb5ae6?w=1,DoS Overflow 
CWE-190,CVE-2016-5766,C,php-src,https://github.com/php/php-src/commit/7722455726bec8c53458a32851d2a87982cf0eac?w=1,DoS Overflow 
CWE-119,CVE-2016-5728,C,linux,https://github.com/torvalds/linux/commit/9bf292bfca94694a721449e3fd752493856710f6,DoS Overflow Mem. Corr. +Info 
CWE-200,CVE-2016-5696,C,linux,https://github.com/torvalds/linux/commit/75ff39ccc1bd5d3c455b6822ab09e533c551f758,+Info 
CWE-20,CVE-2016-5691,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/5511ef530576ed18fd636baa3bb4eda3d667665d,
CWE-119,CVE-2016-5688,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commits/7.0.1-5,Overflow 
CWE-399,CVE-2016-5427,C++,pdns,https://github.com/PowerDNS/pdns/commit/881b5b03a590198d03008e4200dd00cc537712f3,DoS 
CWE-20,CVE-2016-5418,C,libarchive,https://github.com/libarchive/libarchive/commit/dfd6b54ce33960e420fb206d8872fb759b577ad9,
CWE-399,CVE-2016-5412,C,linux,https://github.com/torvalds/linux/commit/93d17397e4e2182fdaad503e2f9da46202c0f1c3,DoS 
CWE-119,CVE-2016-5400,C,linux,https://github.com/torvalds/linux/commit/aa93d1fee85c890a34f2510a310e55ee76a27848,DoS Overflow 
CWE-20,CVE-2016-5361,C,libreswan,https://github.com/libreswan/libreswan/commit/152d6d95632d8b9477c170f1de99bcd86d7fb1d6,DoS 
CWE-119,CVE-2016-5359,C,wireshark,https://github.com/wireshark/wireshark/commit/b8e0d416898bb975a02c1b55883342edc5b4c9c0,DoS Overflow 
CWE-20,CVE-2016-5358,C,wireshark,https://github.com/wireshark/wireshark/commit/2c13e97d656c1c0ac4d76eb9d307664aae0e0cf7,DoS 
CWE-20,CVE-2016-5357,C,wireshark,https://github.com/wireshark/wireshark/commit/6a140eca7b78b230f1f90a739a32257476513c78,DoS 
CWE-119,CVE-2016-5356,C,wireshark,https://github.com/wireshark/wireshark/commit/a66628e425db725df1ac52a3c573a03357060ddd,DoS Overflow 
CWE-20,CVE-2016-5355,C,wireshark,https://github.com/wireshark/wireshark/commit/3270dfac43da861c714df76513456b46765ff47f,DoS 
CWE-476,CVE-2016-5354,C,wireshark,https://github.com/wireshark/wireshark/commit/2cb5985bf47bdc8bea78d28483ed224abdd33dc6,DoS 
CWE-20,CVE-2016-5353,C,wireshark,https://github.com/wireshark/wireshark/commit/7d7190695ce2ff269fdffb04e87139995cde21f4,DoS 
CWE-125,CVE-2016-5352,C,wireshark,https://github.com/wireshark/wireshark/commit/b6d838eebf4456192360654092e5587c5207f185,DoS 
CWE-20,CVE-2016-5351,C,wireshark,https://github.com/wireshark/wireshark/commit/9b0b20b8d5f8c9f7839d58ff6c5900f7e19283b4,DoS 
CWE-399,CVE-2016-5350,C,wireshark,https://github.com/wireshark/wireshark/commit/b4d16b4495b732888e12baf5b8a7e9bf2665e22b,DoS 
CWE-200,CVE-2016-5244,C,linux,https://github.com/torvalds/linux/commit/4116def2337991b39919f3b448326e21c40e0dbb,+Info 
CWE-200,CVE-2016-5243,C,linux,https://github.com/torvalds/linux/commit/5d2be1422e02ccd697ccfcd45c85b4a26e6178e2,+Info 
CWE-362,CVE-2016-5195,C,linux,https://github.com/torvalds/linux/commit/19be0eaffa3ac7d8eb6784ad9bdbc7d67ed8e619,+Priv 
CWE-119,CVE-2016-5157,C,openjpeg,https://github.com/uclouvain/openjpeg/commit/e078172b1c3f98d2219c37076b238fb759c751ea,Exec Code Overflow 
CWE-119,CVE-2016-5116,C,libgd,https://github.com/libgd/libgd/commit/4dc1a2d7931017d3625f2d7cff70a17ce58b53b4,DoS Overflow +Info 
CWE-125,CVE-2016-5114,C,php-src,https://github.com/php/php-src/commit/2721a0148649e07ed74468f097a28899741eb58f?w=1,DoS Overflow +Info 
